"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CPE",1298.91247388158,-0.488234711666953,0.469922436253553,0.171712898898591,0.332027596752325
"UBL5",4408.20108941628,0.366443040417935,0.296682167356851,0.171751148747271,0.332035398966263
"PSMA4",4257.66671475232,-0.459681212606576,0.420512059828987,0.17175692855464,0.332035398966263
"CHD1L",1199.05036928645,-0.294980024193371,0.230541162121271,0.17198563031759,0.332438813247179
"AC253572.1",27.5510003681005,0.52238042604659,0.559808252742623,0.17206324529488,0.332522711139782
"HMGCS2",11860.0336090951,-0.422787268318429,0.756780099664958,0.172069087816972,0.332522711139782
"ZNF813",151.60497902533,-0.525338595583729,0.583315563664711,0.172118077589064,0.332578675699851
"TEX30",178.766690604372,0.445942883587326,0.393712975631062,0.17218743896106,0.332625357058443
"FAM86DP",161.785149217224,0.443756722322314,0.391043648958377,0.172192901151676,0.332625357058443
"HAT1",1176.90630476659,-0.386277351645861,0.322551073545727,0.172202334935821,0.332625357058443
"RUFY2",326.094889249439,-0.439008392431178,0.385787889683392,0.172295552119974,0.332766703198795
"ZKSCAN8",621.966230626533,-0.426818140344517,0.371959877903434,0.17245973816724,0.333045067751669
"FGF7",387.121104363318,-0.504727165604546,0.706248793906452,0.17250183586624,0.333087624459012
"TMEM44-AS1",124.861793203968,0.449970798135947,0.400280075619236,0.172551304157555,0.333125028049696
"CAMK1D",2071.42127719294,-0.482524042675004,0.459966892614183,0.172561332585849,0.333125028049696
"GGACT",244.01312340103,0.399405341400657,0.335352721882975,0.172638894210829,0.333236014819414
"RP11-320M2.1",29.832499702898,0.454316924156924,0.404380025780385,0.172668415591219,0.333254256942532
"SNRPE",1411.17056316,0.385725127588537,0.318880628344818,0.172697284949336,0.333271236552624
"DCUN1D1",866.311672537183,-0.453525571703337,0.410387020017553,0.172740930205095,0.333316723431191
"NUP88",1589.37362250987,0.369285466693272,0.301070411654512,0.172789799938873,0.333372279593894
"FAM86B3P",52.158119218808,0.501723952562064,0.493410375528458,0.172855632418568,0.333429624717822
"DBR1",560.553452704288,0.322996338097551,0.257741100137659,0.172869486847098,0.333429624717822
"HTRA2",813.500661585286,0.370289955179404,0.302344212203337,0.172894911927672,0.333429624717822
"CCT8P1",55.6767656090185,-0.410929323422285,0.352263109346072,0.17290816914725,0.333429624717822
"NDC1",1256.34730158356,-0.434907425041849,0.383753289819115,0.172919928839145,0.333429624717822
"PURB",1584.28002040282,-0.366679223588266,0.301950721053589,0.173064528980528,0.333669698001938
"WDR44",538.017175383699,-0.454582762013762,0.412917240739869,0.173106676486301,0.333712209030365
"RNPEP",4031.35247031556,-0.375964438953577,0.309375003431374,0.173247582115109,0.333945072375119
"EMID1",261.771020870136,-0.376111202066789,0.310488225387024,0.173391258908451,0.334183222625179
"ZNF516",445.659841526586,-0.404965925459866,0.344898701246597,0.173474112094195,0.33430410366899
"YY2",17.0755857748634,0.484816351372783,0.461157434231375,0.173503021677632,0.33431224236862
"NCBP2-AS2",705.478366772389,0.289686348148603,0.225608140076062,0.173518604235893,0.33431224236862
"HELZ2",2475.18432607192,0.507935732229219,0.509369236101686,0.17357922468745,0.334372686986656
"SEMA4D",1394.06513042894,0.427905756136932,0.37057243851166,0.173590253061008,0.334372686986656
"MRPL22",976.646236593328,0.369268001412647,0.301856803717497,0.173675131942455,0.334497377424026
"KRT8P3",553.358605878488,0.523101917003524,0.565456762016906,0.173956968504759,0.334992517989333
"FN3KRP",1618.57299535447,0.297293882269735,0.233148009903285,0.173972565804747,0.334992517989333
"RP13-516M14.8",20.3182120318437,0.526606866044022,0.612889065599372,0.173996071888674,0.33499893061683
"CYP26B1",158.387946914155,-0.519152861355968,0.564484480472824,0.174215111787743,0.335381764188253
"TINF2",1580.46524589929,-0.370921768772733,0.305729652449562,0.174286843134431,0.335445001550381
"TMEM135",691.857810619769,-0.451792819270902,0.410117424347876,0.174299282448149,0.335445001550381
"FNBP4",1313.48832120767,0.40621467420956,0.344153065744595,0.174308568620615,0.335445001550381
"VSIG10",1800.79614358647,-0.383500626288248,0.320531118910283,0.174407519705215,0.335587103428357
"RP4-758J24.6",12.0577701345462,0.530615870874812,0.604462010039997,0.174437167449869,0.335587103428357
"SFRP1",759.613999928924,-0.369139423943643,0.754797932563331,0.174448637164908,0.335587103428357
"LMAN2L",989.347572377902,0.39675657533741,0.333484900526862,0.174463254444325,0.335587103428357
"MLH1",881.440636019668,-0.409486146333362,0.351402934109771,0.174586011738623,0.335784332087119
"KLF2",1249.71753045452,0.531912598162459,0.600061179315152,0.174626106586317,0.33582254734297
"DRD2",26.8047084874436,0.524976450693811,0.624802925683114,0.174671502314179,0.335870946661798
"LENG9",528.988559842442,0.462846290242843,0.424257877296318,0.174830613395808,0.336120317830009
"AC133644.2",18.7543616808692,0.52745037256471,0.635412960564719,0.17487413809036,0.336120317830009
"ZNF248",342.218021571377,-0.420194200316669,0.365207731106749,0.174881484932436,0.336120317830009
"PYROXD1",622.712883797157,-0.479002402770807,0.459658497126912,0.174882162474912,0.336120317830009
"QARS",11043.9658021313,0.415437666773586,0.356172193734464,0.174909614974049,0.336134172109852
"SGCA",251.955075349574,-0.520035490005248,0.645051724978928,0.175177146689955,0.336609344247195
"TRIM52-AS1",233.317487999004,-0.39029877968523,0.330400042300885,0.175261302659305,0.336699367148987
"TMEM104",824.225709382775,0.464529100049728,0.426811468294372,0.175264552533648,0.336699367148987
"KIAA1324",3526.71957452655,-0.523812854975514,0.640028367948337,0.175290052810764,0.336709398064544
"MANBA",929.052906458088,0.367510933641666,0.303182198841223,0.175512833805074,0.337098333429665
"ZNF81",171.700724117251,-0.314289362536851,0.25023186617972,0.175539326887687,0.337110222489376
"HN1L",3553.29409605676,0.28705836010033,0.22434462659952,0.175905061169048,0.337773520949563
"HMGB3",1635.41706582726,0.422353409024191,0.366456819798706,0.175987542480933,0.337892825549654
"PBX3",595.920670191119,-0.480744675056814,0.465114937641307,0.176099925759986,0.338069507147508
"DES",56593.8395577174,-0.394142715124864,0.751944516499323,0.17621321791184,0.338247892509618
"FBXO48",131.832301959331,-0.403662443802484,0.344867243742043,0.176261444143101,0.338301354589301
"TFAM",1426.03150750567,-0.395948646462637,0.337957458023449,0.176284673486244,0.338306832936385
"ARHGEF10",715.529070369556,0.430693705214707,0.378490504455684,0.176335422891971,0.338361598120479
"AC068580.6",58.9479673324588,0.487827347257054,0.47524501310765,0.176353967124466,0.338361598120479
"RAB28",438.476953286122,-0.425251660834051,0.374463695653328,0.17649227073818,0.338587829386105
"TGOLN2",11578.811173165,-0.43938648166084,0.395052830966628,0.176613922688666,0.338773526253443
"EPM2AIP1",624.023327844145,-0.455563865567995,0.420201369906417,0.176629873330285,0.338773526253443
"PPIL3",509.916335031802,0.428744632045574,0.375152710459641,0.176722761203669,0.338912534884005
"CD52",807.941729868393,-0.513008296120206,0.563236394311177,0.176767855379434,0.338959864963635
"STK35",1966.19546870941,0.481084707049031,0.458773174284408,0.176825871870407,0.339031960339057
"BCR",2651.82733821031,0.490165807173086,0.478775512389555,0.176856594176502,0.339051713394139
"HID1",1924.30017385889,0.42891034965951,0.377307337309629,0.177015911370474,0.339317962640885
"CREBL2",1717.58427496361,-0.366716390991694,0.304436065284097,0.17710020257337,0.339425297748504
"TMEM127",4952.44836001855,-0.390509792941466,0.332690482021436,0.177112790875273,0.339425297748504
"AC009961.3",14.8143963075903,-0.464430137596297,0.441017766064911,0.17721573765381,0.339564738627224
"RP11-800A3.4",229.368445168004,-0.516598937777491,0.606916786369365,0.17722645295974,0.339564738627224
"SLC22A18AS",748.218246754738,-0.502330678854309,0.520047221087734,0.177288904685527,0.33964520288433
"SLC28A3",79.4175778501895,0.506143204104373,0.524940720515288,0.177353641769312,0.339730026296453
"ZNF33A",935.367476985143,-0.3695648572212,0.308024027814651,0.177378396987464,0.339738251653
"FAM76A",359.573606582814,-0.383456366166011,0.322594996583036,0.177461991625787,0.339859159048971
"PPFIA1",1729.93464631241,-0.334943742211419,0.272272099072301,0.177522162478645,0.339916365289464
"RPL41",12522.2382590116,0.465285662366033,0.422544062121448,0.177547206283696,0.339916365289464
"ZNF501",94.5386252094056,-0.471586720906898,0.44822909307167,0.177561425844273,0.339916365289464
"DPY30",1080.04381360637,0.36498715140665,0.302051606258885,0.177573750452951,0.339916365289464
"ZNF75D",449.24638559574,0.326138438980112,0.263650584988961,0.177668833537322,0.340059171418294
"SEPT7",4400.99876624191,-0.445419872006644,0.408429843685384,0.177754426513572,0.340151144207887
"CCNT2",952.955056403821,-0.31598813312595,0.25363522088673,0.177757858244509,0.340151144207887
"SUPT16H",3167.46936682334,-0.297942809199478,0.235295964822803,0.177790371607681,0.34016321501687
"ACP5",2091.3864883461,0.456627467945431,0.418456200774903,0.177805139913961,0.34016321501687
"ZMYM5",381.327528080769,0.473704309538159,0.448327649792951,0.177923408126482,0.340348668073131
"SRC",4861.85116897119,0.413665746023902,0.360362864562067,0.177965860430622,0.340348668073131
"GRAMD2",232.248525980639,0.489975934032001,0.480944177394583,0.177967429939029,0.340348668073131
"LINC00426",51.9938081854149,-0.504993732795669,0.532370404601517,0.17798472376093,0.340348668073131
"CTD-2015H6.3",94.6548307449029,0.381538821297222,0.319829464822313,0.178030150640197,0.340348668073131
"MLLT6",6118.25240321981,0.455719789290051,0.4153316667796,0.178047164517232,0.340348668073131
"GFM1",1820.91596773709,-0.299684587623083,0.23723061203303,0.178063949492869,0.340348668073131
"MRPL19",1058.7348729998,-0.391195120726806,0.333651662162444,0.17806606116305,0.340348668073131
"FZD8",637.038151353095,0.478570367315727,0.459649736223077,0.178254232016037,0.340669114686266
"PIN4",569.916921205843,0.382018019674555,0.32182929958622,0.178326791287475,0.340768562842356
"SGK494",59.181375829246,0.455161331271892,0.419501129928526,0.178502945417589,0.341048963334676
"FHL2",5290.12242655481,0.455121840985976,0.416214919213318,0.178514607344114,0.341048963334676
"ZNF815P",39.8485015549647,0.43600217129565,0.388581086495752,0.178626326356519,0.34117976665937
"RPL29P11",15.2044761991982,0.514657706710826,0.654284373402416,0.178681357010917,0.34117976665937
"PCMT1",2383.08435315596,0.319751752472157,0.255501523411127,0.178687181779321,0.34117976665937
"MREG",274.230658729175,0.431924760040306,0.383361903477652,0.178687333511946,0.34117976665937
"RTEL1",38.5463339238679,0.398952136550317,0.343563691628498,0.178694274709679,0.34117976665937
"PRRC2C",4006.8173013046,-0.413593453565478,0.360812251393287,0.178728528256579,0.34117976665937
"NCK1",1143.63060598785,-0.421427799558388,0.370609688093214,0.178755342796851,0.34117976665937
"ST3GAL3",271.354386446778,-0.473249998157267,0.456622395129954,0.178776489066984,0.34117976665937
"VDAC2",3309.90527455464,-0.354122673769224,0.293154506621622,0.178777536464144,0.34117976665937
"ANKHD1",139.291969196556,-0.394711315041964,0.336886598664857,0.178788553945024,0.34117976665937
"CENPM",687.892569633185,0.487538865502567,0.477900205969701,0.178831614369605,0.341222721787281
"SNRPA",2116.84808024559,0.324722810848595,0.260832458457127,0.178898729857244,0.341311560444637
"ERAP2",1256.3306511207,-0.512347852888913,0.644158939857072,0.179125195631868,0.341684119670804
"POLR3A",962.618003677438,0.408015014899686,0.352270025314192,0.179135163920401,0.341684119670804
"RNF103",1663.35612502879,-0.374236232609726,0.3137712084252,0.179213076574632,0.341793466970501
"ODF2",1092.20369556286,0.331125818592064,0.26863974101869,0.17923601989708,0.341797964209385
"DPM1",1346.51541465129,0.463666196842335,0.43251249871561,0.179344686913357,0.341965914275308
"C15orf41",219.390815293135,0.437379328974531,0.39226849768881,0.179375218850545,0.341984858628368
"SLC1A4",1680.34903709466,0.437200726519274,0.39602414513024,0.179546955351686,0.342272978950563
"OXR1",1344.9833916521,-0.403378111937801,0.34957844927364,0.17958501493159,0.342306232111598
"RAD9A",608.209479991535,0.380705688660783,0.320397686791827,0.179654750216792,0.342399847635402
"DNAJC12",241.271358380113,-0.476832678738749,0.466016096588083,0.179722735663869,0.342490107077113
"UBLCP1",711.178028046106,-0.452456688484821,0.417480538583475,0.179750452562046,0.342503616518271
"KIF24",199.24775820606,0.403852381794927,0.348722921562958,0.17979617368507,0.342532371199892
"SRL",34.3069133284628,-0.520276791993877,0.639473162973057,0.179806802419794,0.342532371199892
"NCF1C",101.718821036478,-0.509959956142998,0.562195087139202,0.179830202576298,0.34253764868382
"PIAS1",1157.4311979456,-0.353443134483272,0.292745828382026,0.179884594158627,0.342555454114286
"ZNF559",206.319968604955,-0.440427069408558,0.400746258405364,0.17989914072116,0.342555454114286
"RREB1",2402.75635492842,-0.447846869490504,0.413792564567278,0.179908182983755,0.342555454114286
"DGUOK-AS1",65.4083993132351,-0.437833153825344,0.399902845751592,0.179931262632367,0.342555454114286
"MED13",2130.83527801348,-0.38422341096702,0.328720643089997,0.179942704817201,0.342555454114286
"ADA",252.92244773478,0.400137927435875,0.344341642088711,0.179965814154065,0.342560171754453
"RP11-680G24.4",29.9643471972326,0.46461451576082,0.445021574319874,0.180236390973754,0.343035882132991
"POFUT1",3800.09075025863,0.395349610529716,0.331136697762705,0.180462090146237,0.34339544288459
"RP11-283I3.6",129.513718281696,-0.4498069413533,0.413827929547199,0.180482818833518,0.34339544288459
"HLA-DQA2",610.782471283987,-0.496847553098849,0.692163482480289,0.180487354255229,0.34339544288459
"BACE1-AS",56.8069840827921,-0.405771274084311,0.351659106075896,0.180514601788485,0.343407934016499
"KIF5B",7037.95138218698,-0.329750163437398,0.271494757325114,0.180552293582585,0.343440288995904
"L1TD1",262.121562002086,-0.40629547998195,0.750652293192236,0.180656022526872,0.343598235742976
"GZMM",67.1156951115023,-0.516338544028645,0.615120169072352,0.180679113355256,0.34359984334046
"SLC7A8",1610.83562853462,0.406946998159014,0.350477233404165,0.180698255363099,0.34359984334046
"TMEM165",2366.43080371751,0.437789990170809,0.395814580792759,0.180792319085836,0.34373934113148
"AC005682.5",34.5352943438775,-0.517140155503314,0.620618627178694,0.180816683154102,0.343746302620873
"MED19",445.674976873137,0.340473685687352,0.27864779469846,0.180891096887331,0.343825820592572
"PON2",2902.17312743868,0.397724591253671,0.339960072747662,0.180914512615261,0.343825820592572
"RANBP2",2099.14799170934,-0.421180755620241,0.371817215839286,0.18092778932474,0.343825820592572
"EIF3EP1",40.7694640317537,0.51015504187883,0.573426922321279,0.180958847808861,0.343825820592572
"RP11-690D19.3",61.8042926230632,-0.483266055327229,0.479991287669867,0.180962048070253,0.343825820592572
"EXPH5",609.935546972725,-0.459170152701883,0.434779456936557,0.181013350053376,0.343883943282179
"ZNF330",994.72396101333,0.259091495759631,0.202803317426034,0.181065135197608,0.343942970463458
"SH3PXD2A",3130.94877387197,-0.377076832878259,0.321094253679087,0.181187652772701,0.344136328830694
"METTL18",170.725108865689,-0.40799322195689,0.355883102675763,0.181224799065659,0.344167512717168
"TUBG2",341.857071552824,0.454627693391607,0.421866166859031,0.181379509583353,0.344421932424748
"RP11-680F8.1",87.318854322302,-0.515152592458167,0.615838969970571,0.181427699207428,0.344460891918184
"JAKMIP1",24.7131634551778,-0.512789277309604,0.667644357586926,0.181457819324313,0.344460891918184
"USP21",845.77029879404,0.352591136331018,0.291256830232189,0.181466565510513,0.344460891918184
"CHIC2",502.057556649919,0.365621909281846,0.305218630789234,0.181483009064097,0.344460891918184
"RP11-397E7.4",16.9478822732861,0.440158449160545,0.398536133420463,0.181508492589922,0.344469883525324
"ICOSLG",38.6995734380788,0.515680695267723,0.589238380833699,0.18167758477712,0.344732289194029
"RP11-147I3.1",18.6406020962711,0.510667191373038,0.573574342647757,0.18168828371097,0.344732289194029
"RP11-395G23.3",32.4691275767745,-0.498806997475441,0.518057303665884,0.181736028509509,0.344783480047063
"PRF1",399.388389416055,-0.510442574335093,0.62284119094396,0.181814486685343,0.344838105457124
"UBXN1",3282.99300305186,0.305347961172995,0.244406269357444,0.181823174218655,0.344838105457124
"TEX2",1609.06263081479,-0.291727117176078,0.233581768833713,0.181832128702394,0.344838105457124
"GPR115",175.947763050778,0.501358317022959,0.522604071565541,0.181867566407437,0.344838105457124
"THTPA",200.901512107441,-0.343150668327315,0.284521003261716,0.181868663544208,0.344838105457124
"GOLGA6L9",64.7693241128125,0.470009994943758,0.448616763253077,0.181909985582409,0.344877072460644
"C3orf33",128.434105436684,-0.447760988998106,0.418093085164512,0.182012839516853,0.345032277593561
"GZF1",586.038142332207,0.428651811476842,0.382626654861297,0.182033410727511,0.345032277593561
"GLB1L2",1333.62240642933,0.399597884326814,0.345827094880698,0.182212822612684,0.34529700985597
"USP28",670.725698290369,-0.360579234905919,0.302281703228964,0.182214671185137,0.34529700985597
"HPS4",1025.17152743557,0.379607528457182,0.323253767134642,0.182392610370125,0.345594762362838
"ARMCX3",1530.13443023393,0.360142030151841,0.299834689115531,0.182440640939585,0.345646326125157
"TAF13",684.40151443188,-0.454269686500024,0.427233257882862,0.182572846989641,0.345857336156988
"RP11-1007O24.3",23.0852297624872,-0.434621922998516,0.392458925513342,0.182663361884638,0.34591528593945
"CASC9",153.891687532091,0.511917053373302,0.568016158101328,0.182693828181328,0.34591528593945
"IL11RA",377.953513143041,-0.466326020639312,0.451889445431594,0.182694541486156,0.34591528593945
"EIF4G2",27769.8303834073,-0.324035052276895,0.266592469877307,0.182706155015873,0.34591528593945
"KIF26A",286.914527409896,-0.487082789940802,0.496016589181948,0.182710035914619,0.34591528593945
"ZNF326",959.147471821153,-0.429389724352309,0.38849720239102,0.182728437302753,0.34591528593945
"AKNA",1898.9045184392,-0.396307044954403,0.345917684570692,0.182805230997659,0.346021210155623
"NAT14",212.708642177279,0.484045714909052,0.480326827244551,0.182857565137967,0.346080817457063
"BACE1",894.302926187554,0.40210193143342,0.347450896989067,0.182976050897526,0.346265597116768
"FAM47E",85.4356111778363,0.437362036688881,0.397153731782455,0.183030506224962,0.346329176679118
"C1QB",5820.8737627867,-0.490705248818811,0.521547800932375,0.183067892273159,0.346338855425913
"ATP2A3",9968.65900957288,-0.495829330915371,0.527713115144435,0.183077338838427,0.346338855425913
"DDX21",3126.95961369563,0.364368089953372,0.303974833286766,0.183168676941808,0.346472170419432
"SLC25A53",134.812739955519,0.349743824758956,0.290871470394313,0.183369220251993,0.346791745634236
"SAA1",270.254256251238,0.347395257806014,0.751399460302106,0.183379398137111,0.346791745634236
"PAQR6",151.514832937119,0.511808305357993,0.581551213238077,0.183453425756159,0.346858776564952
"METTL2A",647.463712118688,0.369742433656623,0.315041858443619,0.183456623451783,0.346858776564952
"LINC00954",25.4930316759614,0.51416256337184,0.640609244921931,0.183480857088643,0.34686509747237
"SRRT",3757.70063190213,0.359504537866726,0.300143539394622,0.183575978568932,0.347005413041729
"KIAA0895",145.108818125251,0.509688488782881,0.562093852455926,0.183631222173575,0.347031938948076
"NRP2",1581.49364728458,-0.498621319740426,0.557895878778681,0.18363181255106,0.347031938948076
"RP11-74J13.9",10.8790634527283,0.512647721901378,0.543224430800578,0.183725717402421,0.347169888670741
"FYTTD1",1819.02690669363,-0.385854484063814,0.333268102355294,0.183772453790244,0.347218687156714
"RP11-553L6.5",198.194466615494,-0.416164726568467,0.371593702702008,0.183882369634102,0.347386831881286
"TSPAN33",803.703597934527,0.468353168661955,0.450593059935221,0.183968706070983,0.347510397679477
"FCF1P2",98.8492788071124,-0.426884451897545,0.3851335135556,0.184002063413203,0.347533871108272
"RP11-848P1.9",53.1525601737105,-0.479580539323886,0.483261812868357,0.184054017716547,0.347592460209912
"PWWP2B",1502.78229323326,0.471548185066472,0.454072789928641,0.184126810780958,0.347652144004555
"DPF2",1615.64230271429,0.329162798852386,0.269374035437682,0.184127496649967,0.347652144004555
"CD37",769.079443023444,-0.497423216584234,0.545424212928442,0.184355609826636,0.348043268398121
"HAGLROS",21.9250758678215,-0.515098454974732,0.587113610984602,0.184445845536004,0.348146294169026
"RP11-285F7.2",108.491726208773,0.426638343687306,0.383689649424491,0.18445211694802,0.348146294169026
"TRIM35",679.736897495619,0.376195619397614,0.320043877619705,0.184549481026548,0.34829047317172
"MARS2",571.752229916356,0.447005431838152,0.41520730987449,0.184626389917171,0.348396019795967
"LDHB",9839.65216856171,0.39288992670585,0.337188737015432,0.184869934264555,0.348815953241895
"PLEKHS1",737.511787509489,0.511463485140434,0.582397885601312,0.184915764457479,0.34884385228028
"RP11-44F14.2",33.0775591795338,0.513136777507127,0.593828533290187,0.184926739807939,0.34884385228028
"CTD-2031P19.4",39.8664739792793,0.489501157245569,0.501360999167073,0.18497399584979,0.348893357615575
"C2CD2L",925.073143354641,-0.419627406064182,0.379469699425797,0.185012349376298,0.348926061908684
"SLFN12L",29.5052706444609,-0.508183740148873,0.558569718629544,0.18504682709941,0.348951449989621
"RP11-274E7.2",36.3857171852475,-0.506637744249633,0.614590987913414,0.185080003444356,0.348974378513524
"OSGEP",1187.18436311985,0.412974708578364,0.367255503889171,0.185103666725009,0.348979366674469
"LAMTOR5",2357.73019767827,0.388301777830654,0.334459837012462,0.185150818178628,0.349011501265136
"NYNRIN",1251.55109546622,-0.378747515102477,0.326991405854024,0.185162750821765,0.349011501265136
"AGBL3",45.9655541692814,0.486720648015314,0.490970988456566,0.185240802824916,0.349118988661169
"SNRNP25",1414.71344658599,0.466515181999876,0.451353848559963,0.18537907505869,0.349339934431335
"CCAR2",2511.35282632774,-0.300854323286386,0.242782264189443,0.185454158991882,0.349441767578439
"MRPS9",1001.7910009424,-0.308037506387351,0.250667186732065,0.185528035695838,0.349541303153715
"MRPL21",1446.33320936483,0.347119488945686,0.289528594785538,0.185559674166288,0.349561246863744
"ANKRD12",994.397431871758,-0.49766300871859,0.559824602909781,0.185719541407142,0.349822718720837
"RASGRP1",135.065511386123,-0.507455373956591,0.607269230779013,0.185773419083715,0.349884511169011
"PSMB9",3873.79889000073,-0.506929592432394,0.580973952085464,0.185898007795639,0.350079451223635
"COBLL1",649.830452254521,-0.317534522178982,0.261044267721142,0.185951536106324,0.350140542697822
"NSUN3",366.219024352216,-0.382530879141353,0.330854920472383,0.18600973447651,0.35021041288672
"POLR3H",1038.01843758139,0.376554779866695,0.322462358524412,0.186080534291794,0.35027023990005
"SIRPB1",46.3159665666625,-0.507184094202384,0.592384159401054,0.186083701888601,0.35027023990005
"SLC22A4",102.824025956948,-0.466682980997675,0.459560726353005,0.186114606314273,0.350288701342347
"PSME3",4148.94693242705,0.29943644317962,0.24162334546944,0.186201243129091,0.350399552361409
"EI24",3798.93734674131,-0.312847442709243,0.253439335527017,0.186215710072095,0.350399552361409
"PPP2R3C",696.248789136417,-0.448858377236986,0.423406400037053,0.186260732370292,0.350424075457418
"RPN1",13054.5222115736,0.360326641166634,0.285949674452648,0.186270952179425,0.350424075457418
"TFF3",36739.2376004494,0.513004954994437,0.57717121725837,0.186362264696582,0.350556139460977
"PIK3IP1",1611.41959431195,0.398041421572111,0.348064890325442,0.18639035217362,0.350569257758358
"YTHDF3",2666.34892604363,-0.304567377889167,0.246459497133222,0.186473471731632,0.350685867553745
"EXD3",692.567859858296,0.48013556679597,0.481609763977417,0.186503697697428,0.350693455369272
"IGLV3-19",2059.88264713886,-0.482909406463609,0.691100558028781,0.186519748516384,0.350693455369272
"POC1A",566.217943323854,0.453514421998495,0.429556749620138,0.186600887959817,0.350806288913588
"MTCH1",7611.08598594925,0.370749526589416,0.306129258657909,0.186633237820871,0.350827383762904
"COQ2",554.179790862483,-0.385359383832248,0.33587237177852,0.186746091518266,0.350971509619944
"PALMD",207.7748841868,-0.502473973852003,0.578247584367728,0.186752185466888,0.350971509619944
"KCNK6",1524.9013593468,-0.412145311268612,0.370309993901259,0.186784002839388,0.350991577992892
"SFXN1",2016.90051862134,-0.401164637839095,0.3548901054511,0.186814623160034,0.351009392661447
"ATP1A1",49725.3333939494,-0.48858271453257,0.466859562670007,0.186855701647114,0.351024971867601
"DHRS13",141.849803731747,0.376329033666971,0.323667735825206,0.18686536683769,0.351024971867601
"C9orf156",374.457935756133,0.298650408902354,0.242121006589608,0.186886337708359,0.351024971867601
"ZNF143",613.459809230146,0.376206073561603,0.322510363978411,0.186929757532486,0.351034935967378
"NPC1",1330.77455962452,0.337987915198401,0.281312130165303,0.186935636872266,0.351034935967378
"GPSM2",1261.61348656181,0.462693022718201,0.445798580037545,0.186955067378916,0.351034935967378
"EFHC1",232.409100877304,0.33652931889942,0.279937764702589,0.187056187236303,0.351185089650789
"ELL",955.09187961363,0.424156838290738,0.384778987784162,0.187091310611382,0.351211319546794
"RBPJ",1990.91377571732,-0.410246136175574,0.36910182783386,0.187182058862985,0.351341951770405
"PCBP1-AS1",507.034279530584,-0.363652387846282,0.310458166057695,0.187282026863656,0.351476298428177
"CYBA",8497.51352763287,0.469794606980185,0.462512576212321,0.187295970157342,0.351476298428177
"ZNF197",371.124088766606,-0.390468235301679,0.341696545010065,0.187399636570203,0.351631095673144
"ZRANB2",1708.11596398599,-0.436851940537901,0.40748525293609,0.187425890997154,0.351640620804152
"RP11-7K24.3",46.2468287999163,0.508025090285768,0.612776588562093,0.187554770525666,0.35184266295426
"UFL1",1250.87689576924,-0.451762813314357,0.433361065312595,0.187597559688716,0.351883176804275
"LSM8",763.388519317328,0.326550027486365,0.270985689389592,0.187623567480484,0.351892207663612
"NGFR",291.484693657681,-0.500576271499357,0.57651771453268,0.187684156265079,0.351966086585201
"STK16",1334.63049132442,0.37208462680402,0.318093166384261,0.187860223836349,0.35225648295638
"DUT",1336.38355635344,-0.382396914028527,0.331722203959515,0.187934749821748,0.352356434738064
"MT-RNR2",210595.495280981,-0.434910088512479,0.403881547193809,0.187979514188026,0.352389777064374
"OLA1",2658.37586238403,0.358679155174171,0.303044236791008,0.187994979838366,0.352389777064374
"TBX19",73.2993762521104,0.444716978499989,0.416911563568804,0.18814878411988,0.352607475976645
"MKRN1",5871.60418697081,-0.316011704356297,0.2604851518028,0.188153591734105,0.352607475976645
"TRIM5",637.893777130986,-0.320700252482959,0.263295936133383,0.188213277528683,0.352679523765517
"WDR82",4151.29370123405,-0.317443563453219,0.261707807808046,0.188270102474754,0.352746195158069
"ENO1",38426.9654314486,0.43930208986845,0.395571627533343,0.18833766265735,0.352832962965434
"KPNA5",175.844000479896,-0.473524806361201,0.479195756877177,0.188431106446878,0.352968196236909
"POLI",257.159640684964,-0.426715975068975,0.393025002124765,0.188468198329991,0.352997852799906
"KHSRP",6934.66350464667,0.406468203360641,0.352921935847103,0.188523846072905,0.353062253574838
"SFMBT1",549.281600714289,-0.338875439154303,0.283301819131071,0.188686394055412,0.353326817062823
"MNT",1086.69317229357,0.430688498946067,0.395959353874669,0.188794434172948,0.353454644771907
"SLC35D2",2023.22291173461,-0.387397978484423,0.341344862003401,0.188797232262228,0.353454644771907
"P2RY11",246.81911938742,0.490527927310171,0.518604656934855,0.188829833256765,0.353475823156181
"RP11-775C24.5",24.4610608236651,-0.499764963825322,0.531448301920868,0.188884301443379,0.353537925957148
"TDO2",100.093080819967,0.50446367142468,0.585658430391089,0.188956323844844,0.353632867574367
"STAT6",10090.7999684293,0.378442651378559,0.318446293320514,0.189066709036333,0.353799575886314
"BANF1",3632.86847618278,0.34494649524321,0.289068713462002,0.189130318946911,0.353878726143172
"LPIN1",1048.00421215537,0.33284888323424,0.277249400393954,0.189260121224024,0.354081696090558
"SNX30",1468.74939180397,-0.426447996078882,0.395660443092802,0.189541478082842,0.354568127770112
"PCNXL4",742.351809575077,-0.353423268439691,0.301641564352216,0.189613595996962,0.354636027814727
"RP11-297D21.4",35.7257087296554,0.393810098504895,0.345486149857343,0.189627460811367,0.354636027814727
"PPP6C",2337.32507054808,-0.34845281859974,0.294228207432886,0.18964185081709,0.354636027814727
"COA7",839.455947124858,-0.293195183381219,0.239843391173882,0.189712206396785,0.354727643582457
"MID1",1335.49647149948,-0.378259156027435,0.329757919230693,0.189807273494468,0.354865439601638
